mfcc_0,mfcc_delta1_0,mfcc_delta2_0,mfcc_1,mfcc_delta1_1,mfcc_delta2_1,mfcc_2,mfcc_delta1_2,mfcc_delta2_2,mfcc_3,mfcc_delta1_3,mfcc_delta2_3,mfcc_4,mfcc_delta1_4,mfcc_delta2_4,mfcc_5,mfcc_delta1_5,mfcc_delta2_5,mfcc_6,mfcc_delta1_6,mfcc_delta2_6,mfcc_7,mfcc_delta1_7,mfcc_delta2_7,mfcc_8,mfcc_delta1_8,mfcc_delta2_8,mfcc_9,mfcc_delta1_9,mfcc_delta2_9,mfcc_10,mfcc_delta1_10,mfcc_delta2_10,mfcc_11,mfcc_delta1_11,mfcc_delta2_11,mfcc_12,mfcc_delta1_12,mfcc_delta2_12,mfcc_13,mfcc_delta1_13,mfcc_delta2_13,mfcc_14,mfcc_delta1_14,mfcc_delta2_14,mfcc_15,mfcc_delta1_15,mfcc_delta2_15,mfcc_16,mfcc_delta1_16,mfcc_delta2_16,mfcc_17,mfcc_delta1_17,mfcc_delta2_17,mfcc_18,mfcc_delta1_18,mfcc_delta2_18,mfcc_19,mfcc_delta1_19,mfcc_delta2_19,zero_crossing_rate,rms,spectral_centroid,spectral_rolloff,spectral_bandwidth,f0,voiced_flag,voiced_probs
-241.31618,-9.417642,0.34462598,126.61551,-7.890029,-1.0926509,-11.767814,5.643605,3.0104728,11.041884,4.090987,-0.9797664,-9.815496,5.4555144,-0.40893587,-2.5978444,-2.5413177,1.1187111,-7.7789645,-3.500096,0.8378355,0.17966878,3.0548444,-0.26395315,-4.104808,0.40426123,-0.82394135,4.2369995,0.9880938,-0.2731915,-4.242406,0.25086793,0.0006737606,-1.1041604,0.20105697,1.5045345,-0.8215263,0.68738604,-0.39157066,2.4073489,1.8980983,-0.31257194,-14.778842,0.12601139,1.0132517,-9.457489,-1.1151245,1.5484047,-7.837475,-0.7634337,0.21040457,-4.589682,0.034041498,-0.093457915,-1.5682224,0.12906478,-0.20859264,4.3275013,1.3388458,-0.9048325,0.09326171875,0.018455017,1306.4856763885757,2578.125,1500.1648112433902,116.54094037952247,True,0.010000000009505966
-246.53806,-8.3404045,1.6796826,125.82869,-10.843098,-3.0575278,-7.7880054,8.581063,3.0495746,10.342514,3.411583,-2.502068,-1.0090628,4.3094497,-0.14714721,2.4990315,-1.2496163,2.1491203,-11.911117,-3.133852,0.8472,-0.8601012,3.5445478,0.3511254,-0.6775793,-0.3964732,-1.5013975,6.593098,0.44604203,0.4011015,-6.302802,0.08938767,0.2648224,-6.902818,1.5294588,1.2781179,-5.9723463,0.5258879,-0.20409724,1.6318469,0.6900677,-0.5776978,-11.491339,0.6682536,1.018611,-9.014563,0.0347205,1.587664,-8.48403,-0.16298811,0.25846073,-3.2713084,-0.019647745,-0.4378008,-3.6043386,-0.57081026,-0.39760637,1.8658847,0.6460009,-0.84900963,0.083984375,0.017750174,1313.198294499845,2546.875,1552.2681355698576,102.63362906904881,True,0.010000000208892744
-257.03323,-6.9478536,1.9454137,122.505295,-13.145066,-4.108013,4.0310316,10.582724,1.9090993,10.92394,1.8833796,-2.5188043,6.7511396,3.035826,-0.85903543,3.10034,1.0338943,2.3789494,-15.104523,-2.3892062,0.23774217,-0.019634932,3.2478662,0.51456124,3.6241937,-1.3085834,-1.1992075,3.6729097,0.87050986,0.52449554,-9.852236,0.40273228,0.42128375,-6.6033363,2.160246,0.94836926,-5.538804,0.69666654,0.5129688,3.1706183,-0.17804769,-0.739021,-9.657808,1.3722186,0.35076654,-10.516439,0.8225602,0.45268366,-12.7298565,0.036617454,0.4752357,-0.22995402,-0.33778992,-0.1587272,-1.686008,-1.2049721,-0.6074891,-3.6237907,-0.044001985,-0.3544878,0.07373046875,0.01636499,1298.569598400551,2554.6875,1644.7033375960448,74.26924703925044,True,0.01000000002170159
-270.61517,-6.3840814,0.61244756,113.7453,-14.357619,-3.0759425,13.750166,10.810708,0.28901738,14.359711,0.4252983,-0.90595764,10.726525,2.132546,-2.0019267,0.12967998,2.9790616,1.4617327,-12.273455,-2.7761517,-0.55531687,1.8309804,3.0939612,0.52079415,3.837946,-1.7453333,-0.5630872,7.309208,1.0640433,0.16214696,-3.5833125,0.7768609,0.5126617,3.5563145,1.9544997,0.07869139,0.80156237,0.84111214,0.9839083,7.0744257,-0.43074945,-0.5007792,-10.209732,1.7945948,-0.008082777,-10.360359,0.88244545,-0.23926662,-13.94639,-0.0061231693,0.17749791,-4.8575277,-0.3819329,-0.11060537,-0.084365726,-1.338016,-0.5010701,-1.4273937,-0.05646617,0.22822148,0.10400390625,0.0150730545,1390.8956397854695,3007.8125,1795.7855714047698,,False,0.010000002871100368
-270.30905,-7.996222,-1.633666,81.17328,-14.830399,-0.10812085,34.6584,9.90718,-1.7479353,6.0117846,-0.30643964,0.4922108,15.797365,0.55614823,-2.5662694,2.2469323,3.6784706,0.6541436,-16.671997,-3.5729518,-1.0756522,11.788391,3.4298844,0.08445469,-11.501251,-1.7716033,-0.12835869,10.205423,1.0222862,-0.17728494,-3.3092766,1.0766083,0.3952909,9.221588,1.2478261,-1.3066118,-2.5516753,1.4230301,0.40850857,10.261187,-0.28425106,-0.25024465,-3.7729592,1.8670368,-0.099114545,-0.15529773,1.0524217,-0.16273466,-9.73688,-0.5225528,-0.30155423,-4.2665234,-0.451434,-0.14810751,-2.5532894,-1.1929629,-0.049198028,0.48865822,-0.11255795,0.62739325,0.18017578125,0.0133233825,2289.7602413152536,5710.9375,2401.1610275161534,,False,0.010000000021701592
-266.47556,-11.625914,-4.4357843,49.39076,-13.765834,3.3497088,51.610886,7.0533514,-4.342789,4.3042665,0.2455887,0.90264267,13.095514,-1.339155,-1.9614078,12.822749,3.2383776,-0.19464947,-19.615732,-3.849572,-0.8894335,20.464739,3.5781114,-0.47596163,-12.585418,-1.5655558,1.0388618,9.316952,0.28543612,-0.8079348,-4.213652,1.4918779,0.12847242,11.651606,0.9741931,-1.7899128,-0.5971343,1.7253764,-0.18966457,-1.4674418,-0.42625275,-0.08425767,-4.216763,1.688681,-0.09314188,-0.11631924,1.0554228,-0.27156,-7.312764,-0.55937636,-0.49337864,-6.0558934,-0.40271273,0.25711992,-8.859976,-1.1301993,0.20693931,-2.2555056,0.2901003,0.2708964,0.279296875,0.0122008,3171.707990385031,6062.5,2536.66436149367,,False,0.010000000000006923
-272.2262,-13.5106325,-4.417761,34.57302,-9.704407,6.934815,57.31359,0.11356351,-8.200391,4.584962,-0.5718412,-0.12911758,5.1665864,-2.665033,-1.0026177,22.662674,2.3659735,-1.6248996,-21.591564,-3.3648944,0.3329683,16.895731,2.221078,-1.7752523,-12.18948,-0.7795678,1.8718596,13.513931,-0.29941022,-1.2154977,-0.85036707,1.4718328,-0.27282494,11.810457,0.078167565,-1.4005909,5.886692,1.5552825,-0.2923969,-2.7718,-1.2819794,-0.33309734,-3.9388053,1.0820384,-0.6301355,-5.7100005,0.61644113,-0.6927076,-7.3038297,-0.001843818,-0.14357223,-5.1829457,0.32241046,1.0005783,-12.354331,-0.90305585,0.79800475,-1.8146298,0.92256993,0.21726388,0.390625,0.011605697,3610.413084802346,5968.75,2391.9238732405593,,False,0.010000000001606033
-290.422,-13.524191,-1.6294135,33.07035,-4.3382425,7.798926,56.104,-7.538564,-9.866681,10.669226,-2.7105985,-2.128109,2.186729,-3.3708968,-0.10907497,23.805626,0.8885566,-2.8541884,-32.963028,-2.424872,1.8166342,19.318342,-0.4426108,-3.128677,-10.71456,0.01510672,1.2421166,11.219154,-1.1584914,-0.95102453,1.3027761,0.335501,-0.79351175,5.2532988,-1.3308715,-0.6379507,6.4514,0.6919995,-0.6833552,1.1417682,-1.545976,0.09444277,-0.8543249,0.6016901,-0.8011622,-6.6288586,0.23650096,-0.36798704,-11.613756,0.16482908,0.2763627,-5.5645123,0.56830186,0.32891157,-10.0591955,-0.22983852,1.1936182,2.4476323,0.82807326,0.18404588,0.44091796875,0.010819753,3597.448731272053,5687.5,2271.122234393734,,False,0.010000000101429395
-321.78497,-13.311242,2.0850716,33.783062,2.0464625,5.962286,52.814415,-13.783987,-7.324577,11.883606,-4.7869635,-3.8925877,-3.6700873,-3.2537866,0.9436941,23.644836,-0.64192545,-2.392107,-40.50522,-1.1475931,2.129883,23.377981,-2.9084451,-2.7522702,-11.138445,1.0577673,-0.05494766,10.679304,-1.7817334,-0.5869931,1.8591853,-0.46574226,-1.2994709,-2.7345755,-1.7817297,0.18320623,5.843043,0.35376623,-1.0382923,3.6178179,-1.0262946,0.51108176,0.89120686,0.107332505,-0.38186657,-0.42467058,-0.06662066,0.45647955,-17.699892,0.34306177,0.93477756,-6.865202,0.33929724,-0.14576602,-7.093458,0.47461912,0.7695952,1.5052688,0.36291653,-0.37815887,0.443359375,0.00915345,3611.5747479002844,5570.3125,2181.5078418503776,,False,0.010000404814173828
-361.98026,-11.700848,5.159174,37.8704,5.6567707,2.2911866,34.584015,-16.73714,-2.4373157,15.508543,-6.5494056,-3.2989178,-6.3528748,-1.9730666,1.5931406,18.724413,-2.6329248,-1.4290029,-39.029495,-0.01969382,1.899254,25.242842,-4.2133217,-1.5710733,-5.6406274,1.3603978,-0.06883942,2.837744,-2.3042045,-0.405284,4.2340283,-1.3053744,-1.4085429,3.312798,-2.0267694,0.341278,6.437403,-0.44283476,-0.8800147,1.1272314,-0.27681145,-0.035498746,1.2908726,-0.25202706,-0.53466403,-1.2291213,0.2485253,0.31387067,-14.921728,0.5692603,0.8919543,-3.7529655,0.2771483,-0.43570906,-9.064066,0.7001818,-0.23991922,1.0089037,-0.29259652,-1.1487577,0.380859375,0.006796288,3348.832762649835,5335.9375,2172.579983127824,,False,1.4849980880418163e-07
-359.44434,-8.920073,5.627904,61.620583,6.309095,-0.8582768,-20.092188,-16.791233,2.3331604,-3.0424528,-7.9417157,-1.6185734,-7.9538846,-0.6709188,1.4436903,11.199222,-3.7202578,-0.23138274,-30.257475,0.993383,1.087459,10.229443,-4.363564,-0.41199848,-1.6095105,1.3396368,-0.16927543,1.8228635,-2.348598,0.4386865,2.398911,-1.85169,-0.6203071,2.329473,-2.0602772,0.07777154,7.60406,-1.613186,-0.7906429,-8.9292965,-0.5651493,-0.08833904,-5.2253776,-0.3445277,-0.13067977,-6.3554296,0.84529096,0.15618397,-6.9692564,0.99114233,0.45669287,4.954275,0.1730122,-0.37925833,-5.9271812,0.4748612,-0.74446523,6.703445,-0.90097153,-1.0169373,0.29736328125,0.004511837,2482.356302377113,4851.5625,1979.3735677572467,,False,1.6556599629867476e-08
-346.48453,-5.567095,3.6788871,69.29385,6.251731,-1.8965031,-48.62713,-14.662647,5.9459906,-26.935389,-8.045072,1.2723968,-10.090126,0.3878017,1.3079846,3.5474393,-3.2974553,0.9500801,-24.022131,2.0893323,-0.16161431,-7.6485844,-3.8531785,1.6143373,-7.0894127,1.5018586,0.07356451,0.1670171,-1.3264602,1.2270272,-7.7331667,-1.7301785,0.43511212,-3.4320092,-1.3915889,-0.016175209,0.05839646,-1.7673565,-0.30651042,-4.617093,-0.5801183,0.49089316,-4.056388,-0.24820662,0.50578153,-2.9276772,0.9816946,0.27177116,-7.1461744,1.2896826,-0.37800527,-3.9794989,-0.06563081,-0.47603682,-2.2146978,0.078741424,-0.55967456,3.8704355,-1.2733568,-0.36570874,0.24072265625,0.00399628,2083.2989425082005,4234.375,1773.2516173335252,,False,0.01000000000950597
-348.47232,-2.396589,0.5975709,82.2191,5.514606,-2.2513657,-52.840008,-10.784254,7.5660686,-39.75905,-6.735531,3.508697,-6.925067,1.4401908,0.860535,6.576562,-2.5171165,1.5162889,-24.731524,2.418685,-0.75836414,-8.901276,-2.543011,3.2043598,-6.315213,1.9929125,0.539093,-1.7172408,-0.1862683,1.6123786,-10.0132265,-1.1121471,1.3427567,-0.96602815,-1.0187776,0.01750416,1.4079851,-1.437828,0.41923293,0.31138825,-0.04443138,0.8532583,-2.1762662,-0.04559026,0.6643281,-0.073309004,0.86147946,0.43362835,-4.0561895,1.205621,-0.9400722,-6.255858,-0.034258213,-0.08079526,-3.8803184,-0.052670337,-0.17255971,-2.5614047,-1.559359,-0.22506866,0.1962890625,0.0043229107,1883.569118473929,3593.75,1663.1774842760854,,False,0.010000000000000439
-347.35757,-0.77690023,-1.8004447,73.43663,3.907936,-1.9038246,-46.238808,-5.7965813,5.739712,-38.14499,-4.686539,4.279642,-0.22236729,1.6263865,0.01272063,-1.3660421,-1.1889224,1.579012,-24.588554,2.0210235,-0.5135109,-6.616737,-0.7123317,3.230326,-0.77995837,2.2042708,0.9070703,-6.0825567,0.8885248,1.1039749,-12.5390835,-0.48855075,1.6155474,-6.0909286,-1.0489141,0.7240884,-1.1243781,-1.0509592,0.92808187,-1.9157956,0.64979666,0.48974466,-6.1888957,0.26974285,0.43844303,-0.9838592,1.0857946,0.013755057,-6.1260395,1.0768667,-0.18912317,-4.8413606,-0.21240263,0.44199216,-8.926577,0.027489308,0.030868609,-8.095318,-1.5645835,0.3365061,0.18701171875,0.0043774596,2090.0118582617606,4304.6875,1860.9700167401409,,False,0.010000000001606037
-353.85587,-1.4196721,-0.5956986,66.860855,1.4909776,-0.83252805,-44.167793,-0.72464156,1.5832349,-41.497803,-1.5552595,2.8119097,-0.5285709,1.2097758,-0.9188274,-1.9340599,0.1335872,1.2148381,-24.610363,1.4533498,0.09282548,-4.743933,1.4269503,1.4364653,-1.595298,2.1723504,0.31899777,-1.8727995,1.4114628,0.7252611,-9.3163185,0.18722172,0.89950544,-9.783604,-0.44099942,0.8313897,-8.816983,-0.52773726,1.0284455,-5.8665705,1.3593807,0.052499015,-2.235241,0.7303586,-0.013576189,2.9845724,1.2659465,-0.37964502,-5.318222,1.1501553,0.714686,-3.3781652,-0.30875328,0.678343,-9.399789,-0.21391541,0.31179264,-6.1040363,-1.3672097,1.0191402,0.1845703125,0.004128856,2199.660976730499,4742.1875,1942.150817560222,,False,0.0100000000000754
-359.9296,-1.8393453,0.90595037,79.105225,0.6584743,-0.2704401,-42.50068,1.5355325,-0.10464852,-33.964874,0.27268788,0.35830098,2.325159,0.78844595,-1.1747862,4.7288613,1.237296,0.893338,-22.146141,1.22056,0.22710702,3.3245683,2.7802901,-0.1930328,3.402051,2.3842027,-0.52859646,6.0815043,1.7727662,0.119172856,-4.7786837,0.6058496,-0.42775065,-4.808026,0.35943022,0.7132656,-3.7340186,0.074330404,0.4368326,-1.2353723,1.513684,0.6029815,0.7450181,0.8958986,0.16103959,3.8464663,0.9753927,-0.21199049,-6.680881,1.3622462,0.5812582,-5.817521,0.51108974,0.1347857,-7.7287865,-0.29312837,0.36926246,-4.0774174,-0.76927906,0.6878874,0.1806640625,0.003935052,2015.654287672452,4171.875,1796.6082749971497,,False,0.010000000047726023
-361.84778,-0.032381184,2.2921705,81.920204,0.69046974,0.5813507,-39.69515,1.6521918,-0.28658962,-30.014215,1.1877517,-0.43343633,5.2446523,0.8526473,-0.114250794,4.179764,2.1055908,1.0415518,-19.56941,1.974184,0.5188618,8.900248,2.8775718,-0.5337982,10.388765,1.9553038,-0.8243364,8.862684,1.9378734,-0.46561322,-1.0043938,0.03467466,-1.2618165,-5.2043543,0.3633931,0.33226,0.41040528,-0.33750817,-0.26778862,2.5166125,1.3903309,0.35823795,-0.34519756,0.6364589,-0.2053517,3.534875,0.457195,-0.43239745,-6.876763,1.0289022,0.032537036,-1.4489728,0.44630566,-0.2276525,-5.4706993,0.07691526,0.13864076,-8.675196,-0.29252642,0.041524827,0.16845703125,0.0038946168,1990.2005826495213,4093.75,1793.38822594109,,False,0.010000000003996623
-363.76276,2.7733347,3.7297993,80.1986,1.574139,0.008892059,-42.89376,2.0593503,0.7903542,-30.611294,1.7259855,0.16164872,0.3372545,1.2197669,0.9800485,7.6921144,3.4315488,0.7018002,-17.698475,2.272013,0.33132628,9.028851,2.6383114,-0.54638517,11.999018,1.2224085,-0.86430365,7.967396,1.6351265,-1.0220833,-2.193223,-0.4226984,-1.249315,-3.8781404,0.44981182,-0.48210612,0.5207063,-0.7599698,-1.1258503,2.1433792,0.86141825,-0.8974981,-0.70907915,0.18439238,-0.85329705,3.4885259,-0.29775536,-0.9358535,1.244764,0.86582106,-0.6078726,-1.936981,0.095038965,-0.35395843,-4.857176,0.22410598,-0.33716375,-6.0662837,-0.16901502,-0.30951902,0.1650390625,0.004080546,1975.0599623720789,4031.25,1767.84493458181,,False,0.010000127845232541
-357.95,11.06006,8.3731165,74.53899,-1.2522851,-2.8366172,-42.7688,5.007342,3.2046816,-29.53186,4.069702,2.0968285,-4.3495235,1.6127489,0.98150444,9.7691965,3.2237816,-0.06380674,-16.39163,1.0046488,-1.1723307,7.7395344,2.3291132,-0.34704053,7.261931,-1.095875,-2.5532167,8.813543,-0.10733297,-1.5921882,-5.392237,-1.3295531,-0.8316576,-2.1524823,-0.2806996,-1.2325013,0.49246883,-1.3131984,-1.6016954,5.1183424,0.75101644,-1.0213708,0.57050693,-0.5686874,-0.72298354,4.8099422,-1.0131825,-0.7480605,5.538867,1.5293865,0.057957113,-3.3683147,-0.3699119,-0.56429887,-6.658311,-0.14882547,-0.50709426,-4.299741,0.34234235,0.54110044,0.16064453125,0.004154826,2037.7308284344338,4179.6875,1789.9006892088394,,False,0.010001873046012551
-356.76587,20.612303,11.483855,77.78523,-4.5927424,-3.3460538,-35.938232,7.4201665,3.7238092,-37.153206,6.2944303,3.7990198,-1.9182109,2.5858407,1.5400217,13.654869,1.9401213,-1.0781043,-16.67393,-0.7380709,-2.1730835,10.341322,1.1839958,-0.4978444,9.105265,-3.589364,-2.8460236,9.151575,-1.9710435,-1.7285587,-9.362076,-2.1467485,-0.3199226,0.59807825,-1.2740779,-1.1044114,-1.2693996,-1.8737701,-0.47546265,10.357568,0.5713972,-0.22642225,4.109592,-1.0843426,-0.5650595,5.6670065,-1.6722443,-0.8053622,2.7954593,2.0576653,0.32612473,-0.41329765,-0.6595369,-0.61734927,-7.5451016,-0.6529892,-0.4486968,-6.7367253,0.9564673,0.9283101,0.1591796875,0.004899488,2047.805952976134,4460.9375,1849.5553106358068,,False,0.01000419105279527
-338.89645,27.580025,9.84757,85.202286,-8.216903,-4.5923944,-36.38379,10.434115,3.9247804,-29.507977,7.313821,2.6394825,9.543978,4.0740285,1.8012159,20.3023,1.0312438,-1.8000039,-6.2760153,-1.6251216,-1.7422577,13.875955,-0.05581275,-1.1097329,9.02257,-4.8941445,-1.6182737,10.110616,-3.1677775,-1.5924162,-14.484268,-2.2848854,0.35129225,-4.579919,-1.767324,-0.8362798,-9.264278,-1.7056746,0.73095524,5.6241856,0.80309004,0.5077716,-1.3925987,-1.1605215,-0.30790076,0.9732672,-2.018551,-0.508581,-2.723736,2.2413461,0.5512587,-3.8573806,-1.0235037,-0.15063572,-5.8513374,-1.0800117,-0.3163355,-8.373177,1.2222029,0.3487772,0.1474609375,0.005614423,1920.9175464336922,3976.5625,1788.595463328634,,False,0.0100028158258111
-319.53342,30.011955,3.3171074,85.79794,-12.683485,-5.888204,-23.699368,13.250064,2.8399851,-19.773998,6.9011974,-0.3502298,15.039953,4.261764,-0.13419098,27.56956,0.6881462,-1.0834309,-7.789673,-1.8002899,-0.59749305,15.77482,-0.76018304,-1.3980302,7.5228705,-4.5816774,0.2159863,7.934029,-3.533962,-0.77699614,-11.614941,-1.4750571,0.99283236,-6.712535,-1.9709557,-0.07251583,-13.441278,-1.1885121,1.2693254,-4.059491,0.51254576,0.17318538,-5.9662046,-0.9080703,0.36538675,-5.1707478,-1.6974565,0.44018015,-2.9266658,1.5672089,0.3666073,-5.2786407,-1.0524507,0.005981684,-8.021265,-0.9174413,0.10916863,-8.692898,0.9280515,0.016185472,0.1728515625,0.013216486,1890.2700884700748,4320.3125,1882.7510976459223,,False,0.010000016226422836
-231.47699,28.188728,-4.626655,42.01934,-16.746609,-5.361106,13.446791,12.890411,-0.66715795,10.28693,5.5196595,-3.1457832,12.54077,2.7548027,-2.4724565,19.740185,0.42043003,-0.36858845,-27.210815,-1.3981467,0.79667425,18.039104,-0.6670886,-0.5891065,-19.717503,-3.1042366,2.0877428,-5.792198,-3.2189188,0.66855556,-15.600273,-0.07961057,1.5614647,-13.996988,-1.5359917,0.99893355,-15.949646,-0.39793885,1.4844708,3.9094315,-0.27732417,-0.27172753,-6.413102,-0.7891765,0.7582649,-4.7140713,-1.3826463,1.017295,12.342728,0.9725871,-0.4777708,-8.507721,-0.8696839,0.30963987,-10.550511,-0.4793424,0.4507763,2.5093102,0.95788294,-0.1746047,0.15869140625,0.028586157,2955.270387307664,5656.25,2292.41059902672,,False,0.010000206339031339
-175.4012,21.54305,-12.983161,34.674236,-17.22681,-0.043007866,17.751917,11.025711,-3.6172564,24.801104,4.2542744,-4.458564,24.815956,0.55420226,-3.255173,9.588367,0.34354118,0.61040574,-34.969456,-0.8393132,1.8023547,9.323273,-0.56184554,0.4726967,-26.060795,-1.324764,3.7249413,-12.800571,-1.8814411,2.336911,-19.049137,1.0702996,1.4334351,-15.300663,-1.0636033,1.3555813,-10.1503525,0.39792874,0.993161,9.265945,-0.663828,-0.40231618,-7.8498526,-0.31908518,1.0614022,-9.7616825,-0.8937963,1.0941713,13.920848,0.715112,-1.3525357,-8.623417,-0.45985875,0.84482396,-12.333465,-0.0066864174,0.7826457,4.212878,1.1489809,-0.45016873,0.2451171875,0.03458079,2759.8191955184247,5617.1875,2318.3159952533624,,False,0.01001876450976914
-161.96321,13.23118,-15.151735,7.0665874,-7.126345,12.656104,40.164806,6.1712875,-7.5709343,13.879601,0.58946264,-4.858138,35.311363,-3.5463042,-4.3973293,9.762064,-1.0465585,0.017697426,-27.80447,0.590805,3.2531364,1.3340801,-1.7100301,-0.048079688,-20.593225,-1.2679766,2.0282724,-15.470745,-0.7215405,2.6560922,-16.968506,2.269159,1.2917045,-15.397415,0.35771462,1.5069284,-5.907393,1.8623141,0.70983076,13.429759,-0.6692548,-1.0302455,-6.3866873,-0.35664096,-0.18485823,-9.33429,-0.5500849,0.28870845,15.264968,0.28596342,-1.7026122,-8.000662,0.6219393,1.1001906,-13.998518,-0.26429135,0.29071656,-0.9670067,0.7092824,-0.8370311,0.37939453125,0.0395772,3720.3642733419997,6445.3125,2524.028481836159,,False,0.047686993082531035
-178.11072,8.784548,-7.965775,-27.098137,5.007405,18.691,54.354267,-1.6730145,-9.686605,-0.5778104,-2.200166,-2.723825,20.401768,-7.391822,-4.922349,20.193436,-1.7674676,-0.39506796,-21.76173,2.8897793,2.692332,1.8984333,-3.1241653,-0.95598567,-11.0667305,-1.3429282,-0.49300623,-11.877042,0.72829896,1.9744675,-10.514347,3.7478461,1.7578553,-13.205139,0.8733089,0.7051523,-6.395261,2.08992,-0.1321591,4.572503,-0.9214344,-1.2430075,-1.8773905,-0.8563896,-1.1275569,-2.2289677,0.009440064,-0.016026108,8.129012,-1.423311,-1.7968819,-8.981836,1.9443218,1.4818649,-9.544665,-0.68268,-0.6259788,-2.8404856,0.114126004,-0.6195235,0.4287109375,0.039862033,4853.055720086801,6992.1875,2118.624399286618,,False,0.010349055133375844
-193.61014,5.0312176,3.4842284,-46.148834,14.286618,13.862288,34.230873,-10.279071,-8.944103,-7.0060806,-3.6800492,1.2553642,4.9048395,-9.231777,-2.8949249,20.937138,-1.5877589,-1.2203274,-15.988808,3.4722252,-0.72667617,11.949196,-3.8335633,-1.1890465,-0.9688095,-0.10744686,-2.357058,-5.7244463,1.918467,0.1812955,-2.6215243,5.1224775,1.1208363,-7.2841635,1.2903422,-0.253081,-4.1333923,1.5943637,-0.82076275,-1.9368675,-1.7026298,-0.061886635,-3.8089476,-1.7340167,-1.4872317,-3.7062593,0.6491667,0.38419873,2.921279,-3.3515093,-0.85308737,-7.0793347,3.183828,1.3800173,-7.197134,-1.4830425,-1.4626042,0.21679485,0.041640744,0.73376024,0.45849609375,0.03081486,4923.648871878687,6843.75,1852.904079460695,,False,0.010000000000006925
-230.67465,4.2497916,7.6149783,-16.91737,16.757177,4.813745,30.780113,-14.833275,-6.0268855,-0.7117763,-0.9329674,4.796428,1.5006208,-8.63834,2.1529353,24.51445,-2.2982478,-2.00281,-14.844591,1.4461803,-3.4226305,14.473158,-3.304831,-0.9208169,6.2410703,-0.44897148,-1.9181813,5.131428,1.5849526,-1.4409968,-2.4128783,5.2808576,-0.21190633,-9.731379,0.88066256,-0.8975962,-5.182205,0.37807214,-1.1030816,-0.6251414,-1.8721184,0.77135706,-0.9154351,-1.9742508,-0.83876634,-4.546129,1.2659348,0.34030703,3.0299783,-3.733537,-0.20487916,-3.1698802,3.4810452,0.558769,-5.0123487,-1.757992,-1.1253152,1.9983816,0.8131465,1.0820353,0.36669921875,0.026001789,4419.95923754223,6468.75,2031.7754905123245,,False,0.010000000008969808
-225.32887,4.749493,4.532119,114.87077,19.181227,-4.0097156,-4.2167177,-15.869881,1.0815154,-19.97147,4.460781,6.21148,-28.574574,-5.788381,5.919858,3.6455097,-4.1100783,-1.8293854,-1.0356865,-0.90806013,-3.5217078,-5.897085,-2.230064,0.5014574,-22.158592,-1.6616471,-0.71390796,1.1247009,0.004511841,-2.6360404,4.0285,3.742364,-1.8586912,-0.8303602,0.38097796,-1.0004079,5.6292286,-0.46803153,-1.109298,-2.893888,-1.5594307,0.99165624,-13.325483,-1.958532,0.31038693,-10.133554,1.3051182,0.44960374,3.2569156,-3.4681814,0.49406677,3.2655506,2.7675457,-0.9465086,-14.446283,-1.6877631,-0.14401571,-2.8428018,1.204764,0.3222475,0.23291015625,0.049492892,1460.9801651250223,2851.5625,1634.9308195157166,,False,0.010000802772624754
-156.82784,5.1294456,-1.5609316,145.3701,19.375961,-10.075954,-40.577568,-14.353414,5.7390223,-12.104828,9.082372,5.5465956,-45.74157,-1.4783759,6.285319,2.8717415,-6.1802344,-1.0936544,2.9093218,-2.0476668,-2.0502305,-18.364239,-2.1053884,1.5953227,-31.847271,-2.868159,0.47128814,2.2682648,-1.9267322,-2.5422633,17.976297,1.5051312,-2.879996,-8.300828,0.02747807,-0.46492797,-1.2042077,-0.8825058,-0.9006895,-3.9913173,-0.4719629,0.5823489,-17.739407,-1.736225,1.254292,-4.9793186,1.3132237,0.6946084,-8.930615,-1.9843168,1.3054067,12.099133,1.6654052,-2.1381288,-20.70054,-1.2063738,1.3904024,-2.1556258,1.0747716,-0.20121637,0.14892578125,0.0596566,1180.510551512283,1945.3125,1120.4794789153132,193.74649219115264,True,0.010000000814014906
-125.11494,5.9067183,-5.004259,116.84943,14.755336,-11.777058,-68.90785,-10.820597,6.5042815,-0.27533078,11.770482,3.492059,-36.349495,2.0947604,4.910485,2.9392943,-6.4874654,0.007387995,-18.650196,-2.7942939,-0.43067786,-18.22681,-2.0179565,2.2994235,-20.533615,-2.6225712,1.915988,-0.86666083,-3.6822155,-1.6476952,20.943947,-0.2604303,-2.7307208,-8.043699,-0.37102363,0.051683687,-4.8153734,-1.2738101,-0.33240512,-2.2258334,0.20017803,0.37334362,-21.777277,-0.6362823,1.8204845,2.4155796,1.6203191,0.13723691,-13.512531,-0.7982753,1.751609,16.621693,0.8863418,-1.8522179,-27.430038,-0.5682212,1.9262989,7.63848,0.7891147,-0.30877057,0.12060546875,0.0680897,1492.8128783501115,2539.0625,1274.142200242139,176.64303400994282,True,0.01002672467381077
